Escritório de vendas|Fornecedor|Material|Data|Valor Liquido
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|35.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|25.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|148.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|140.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|85.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|410.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|390.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|230.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|45.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|60.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|25.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|35.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|40.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|60.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
607|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|80.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|42.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|60.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|10.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
608|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
608|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|35.0
608|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
608|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
608|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|120.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|60.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
608|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|30.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
608|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|21.3
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|85.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|163.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|209.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|154.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|213.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|131.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|40.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|30.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|35.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|32.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|35.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
611|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|35.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|90.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
611|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
611|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|105.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|60.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|55.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|40.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|63.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|50.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
611|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|45.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|65.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|82.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|30.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|7.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|30.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
612|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|10.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|10.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|25.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
612|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|60.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|140.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|55.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|55.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|60.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|30.0
612|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|50.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|35.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|45.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|40.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
612|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|90.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|102.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|60.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|60.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|24.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|24.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|40.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
614|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|30.0
614|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
614|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
614|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
614|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
614|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|50.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|40.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
614|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|50.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|27.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|55.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|75.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|25.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|35.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
615|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|45.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|40.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|30.0
615|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
615|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
615|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
615|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|25.0
615|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|30.0
615|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
615|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|131.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|52.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|176.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|87.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|80.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|70.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|25.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
617|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|40.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|60.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|80.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|65.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|45.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|60.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|35.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|35.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
617|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|10.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|75.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|55.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|25.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|75.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|10.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|160.0
617|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|65.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|70.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|40.0
617|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|80.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|77.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|42.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|140.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|72.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|62.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|24.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
618|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|115.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|70.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
618|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
618|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
618|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|50.0
