"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141513";"BILAC PINTO";"53";"56";"OLAVO BILAC PINTO NETO";"";"M";"";"";"1963-06-08";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141514";"OSMAR JÚNIOR";"53";"54";"OSMAR RIBEIRO DE ALMEIDA JÚNIOR";"";"M";"";"";"1959-10-08";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141515";"OTAVIO LEITE";"53";"55";"OTAVIO SANTOS SILVA LEITE";"";"M";"twitter.com/otavioleite,  www.facebook.com/OtavioLeiteRJ";"";"1961-07-29";"";"SE";"Aracaju"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"PAULO ABI-ACKEL";"53";"56";"PAULO ABI-ACKEL";"";"M";"";"";"1963-06-21";"";"MG";"Belo Horizonte"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141517";"PAULO HENRIQUE LUSTOSA";"53";"55";"PAULO HENRIQUE ELLERY LUSTOSA DA COSTA";"";"M";"";"";"1968-02-08";"";"CE";"Fortaleza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"PAULO PEREIRA DA SILVA";"53";"56";"PAULO PEREIRA DA SILVA";"";"M";"";"";"1956-02-24";"";"PR";"Porecatu"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141519";"PAULO PIAU";"53";"54";"PAULO PIAU NOGUEIRA";"";"M";"";"";"1953-08-23";"";"MG";"Patos de Minas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141520";"PAULO RENATO SOUZA";"53";"53";"PAULO RENATO COSTA SOUZA";"";"M";"";"";"1945-09-10";"";"RS";"Porto Alegre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141521";"PAULO ROBERTO PEREIRA";"53";"53";"PAULO ROBERTO MANOEL PEREIRA";"";"M";"";"http://deppauloroberto.blogspot.com,  http://deppauloroberto.blogspot.com";"1961-12-10";"";"SP";"São Caetano do Sul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141522";"SABINO CASTELO BRANCO";"53";"55";"RAIMUNDO SABINO CASTELO BRANCO MAUÉS";"";"M";"";"";"1964-08-31";"";"AM";"Manaus"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141523";"RAUL HENRY";"53";"56";"RAUL JEAN LOUIS HENRY JÚNIOR";"";"M";"";"";"1964-06-06";"";"PE";"Recife"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141524";"VELOSO";"53";"53";"RAYMUNDO VELOSO SILVA";"";"M";"";"";"1938-01-11";"";"BA";"Uruçuca"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141525";"REBECCA GARCIA";"53";"54";"REBECCA MARTINS GARCIA";"";"F";"";"";"1973-04-28";"";"AM";"Manaus"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141526";"REINALDO NOGUEIRA";"53";"53";"REINALDO NOGUEIRA LOPES CRUZ";"";"M";"";"";"1967-09-17";"";"SP";"Indaiatuba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141527";"RENATO MOLLING";"53";"55";"RENATO DELMAR MOLLING";"";"M";"";"";"1960-10-01";"";"RS";"Dois Irmãos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141528";"RENATO AMARY";"53";"53";"RENATO FAUVEL AMARY";"";"M";"";"";"1946-10-26";"";"SP";"Sorocaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141529";"ROBERTO BRITTO";"53";"55";"ROBERTO PEREIRA DE BRITTO";"";"M";"";"";"1951-04-03";"";"BA";"Jequié"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"RODOVALHO";"53";"53";"ROBSON LEMOS RODOVALHO";"";"M";"";"";"1955-08-15";"";"GO";"Anápolis"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"RODRIGO DE CASTRO";"53";"56";"RODRIGO BATISTA DE CASTRO";"";"M";"http://twitter.com/#!/RodrigoCastro45,  http://www.facebook.com/pages/deputado-federal-Rodrigo-de-Castro/124002814371381,  http://www.youtube.com/rodrigocastro45";"";"1971-07-15";"";"MG";"Viçosa"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141532";"ROCHA LOURES";"53";"55";"RODRIGO SANTOS DA ROCHA LOURES";"";"M";"";"";"1966-11-13";"";"PR";"Curitiba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141533";"RODRIGO ROLLEMBERG";"53";"53";"RODRIGO SOBRAL ROLLEMBERG";"";"M";"";"";"1959-07-13";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141534";"ROGERIO LISBOA";"53";"53";"ROGERIO MARTINS LISBOA";"";"M";"";"";"1967-08-22";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"ROGÉRIO MARINHO";"53";"55";"ROGÉRIO SIMONETTI MARINHO";"";"M";"";"";"1963-11-26";"";"RN";"Natal"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141536";"RÔMULO GOUVEIA";"53";"55";"RÔMULO JOSÉ DE GOUVEIA";"";"M";"";"";"1965-03-19";"2018-05-13";"PB";"Campina Grande"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141537";"MOREIRA MENDES";"53";"54";"RUBENS MOREIRA MENDES FILHO";"";"M";"http://twitter.com/@moreiramendes55,  https://www.facebook.com/MoreiraMendesRondonia,  http://instagram.com/moreiramendes55,  http://twitter.com/@moreiramendes55,  https://www.facebook.com/MoreiraMendesRondonia,  http://instagram.com/moreiramendes55";"http://www.moreiramendes.com.br,  http://www.moreiramendes.com.br";"1946-07-19";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141538";"PROFESSOR RUY PAULETTI";"53";"53";"RUY PAULETTI";"";"M";"";"";"1936-02-15";"";"RS";"Caxias do Sul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"SEBASTIÃO BALA ROCHA";"53";"54";"SEBASTIÃO FERREIRA DA ROCHA";"";"M";"";"";"1958-01-21";"";"PA";"Gurupá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141540";"DR. NECHAR";"53";"53";"SERGIO ANTONIO NECHAR";"";"M";"";"";"1951-06-26";"";"SP";"Piracicaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141541";"SERGIO PETECÃO";"53";"53";"SÉRGIO DE OLIVEIRA CUNHA";"";"M";"";"";"1960-04-20";"";"AC";"Rio Branco"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141542";"SÉRGIO MORAES";"53";"55";"SÉRGIO IVAN MORAES";"";"M";"";"";"1958-04-27";"";"RS";"Santa Cruz do Sul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141543";"PROFESSOR SETIMO";"53";"54";"SÉTIMO WAQUIM";"";"M";"";"";"1949-11-27";"";"MA";"Timon"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141545";"SILVINHO PECCIOLI";"53";"53";"SILVIO ROBERTO CAVALCANTI PECCIOLI";"";"M";"";"";"1958-01-03";"";"SP";"Santos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141546";"SOLANGE AMARAL";"53";"53";"SOLANGE AMARAL";"";"F";"";"";"1953-06-03";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141547";"SOLANGE ALMEIDA";"53";"54";"SOLANGE PEREIRA DE ALMEIDA";"";"F";"";"";"1961-02-26";"";"RS";"Porto Alegre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141548";"SUELI VIDIGAL";"53";"54";"SUELI RANGEL SILVA VIDIGAL";"";"F";"";"";"1955-06-19";"";"ES";"Cachoeiro de Itapemirim"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141549";"SUELY";"53";"53";"SUELY SANTANA DA SILVA";"";"F";"";"";"1976-08-26";"";"BA";"Ilhéus"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141550";"DR. TALMIR";"53";"53";"TALMIR RODRIGUES";"";"M";"";"";"1958-12-10";"";"MG";"Muzambinho"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141551";"URZENI ROCHA";"53";"54";"URZENI DA ROCHA FREITAS FILHO";"";"M";"";"";"1958-05-28";"";"GO";"Itapuranga"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"VALTENIR PEREIRA";"53";"56";"VALTENIR LUIZ PEREIRA";"";"M";"";"";"1971-11-24";"";"MT";"Jaciara"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141553";"VANDERLEI MACRIS";"53";"56";"VANDERLEI MACRIS";"";"M";"";"";"1950-05-20";"";"SP";"Americana"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141554";"VICENTINHO ALVES";"53";"53";"VICENTE ALVES DE OLIVEIRA";"";"M";"";"";"1957-10-01";"";"TO";"Porto Nacional"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"VINICIUS CARVALHO";"53";"56";"VINICIUS RAPOZO DE CARVALHO";"";"M";"Vinicius Carvalho Oficial,  viniciuscarvalhooficial,  falecomvinicius";"viniciuscarvalho.com.br,  viniciuscarvalho.com/blog";"1966-01-07";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141556";"VITAL DO RÊGO FILHO";"53";"53";"VITAL DO RÊGO FILHO";"";"M";"";"";"1963-09-21";"";"PB";"Campina Grande"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141557";"VITOR PENIDO";"53";"54";"VITOR PENIDO DE BARROS";"";"M";"";"";"1942-06-26";"";"MG";"Nova Lima"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141558";"WALDIR MARANHÃO";"53";"55";"WALDIR MARANHÃO CARDOSO";"";"M";"";"";"1955-08-04";"";"MA";"São Luís"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141559";"WALDIR NEVES";"53";"53";"WALDIR NEVES BARBOSA";"";"M";"";"";"1963-01-31";"";"MS";"Miranda"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141560";"WALTER IHOSHI";"53";"55";"WALTER SHINDI IIHOSHI";"";"M";"";"";"1961-07-17";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141561";"WANDENKOLK GONÇALVES";"53";"54";"WANDENKOLK PASTEUR GONÇALVES";"";"M";"";"";"1951-04-17";"";"PA";"Itupiranga"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141562";"LELO COIMBRA";"53";"55";"WELINGTON COIMBRA";"";"M";"";"";"1954-06-21";"";"ES";"Vitória"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141563";"WILLIAM WOO";"53";"55";"WILLIAM BOSS WOO";"";"M";"";"www.williamwoo.com.br";"1968-11-27";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141870";"VILSON COVATTI";"53";"54";"VILSON LUIZ COVATTI";"";"M";"";"";"1957-01-26";"";"RS";"Palmitinho"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";"TIAGO DIMAS";"56";"56";"TIAGO BRAGA PEREIRA";"";"M";"@tiagodimas,  www.facebook.com/tiagodimas7788";"";"1988-08-04";"";"MG";"Uberaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143253";"EDIGAR MÃO BRANCA";"53";"53";"EDIGAR EVANGELISTA DOS ANJOS";"";"M";"";"";"1959-01-14";"";"BA";"Macarani"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143254";"ACÉLIO CASAGRANDE";"53";"53";"ACÉLIO CASAGRANDE";"";"M";"";"";"1961-12-01";"";"";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/143632";"DOMINGOS NETO";"54";"56";"DOMINGOS GOMES DE AGUIAR NETO";"";"M";"http://twitter.com/#!/@domingos_neto,  http://www.facebook.com/DeputadoDomingosNeto2";"";"1988-04-29";"";"CE";"Fortaleza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/144523";"DANIEL VILELA";"55";"55";"DANIEL ELIAS CARVALHO VILELA";"";"M";"";"";"1983-10-23";"";"GO";"Jataí"
"https://dadosabertos.camara.leg.br/api/v2/deputados/145895";"GERA ARRUDA";"54";"54";"JOSÉ GERARDO CORRÊA DE ARRUDA";"";"M";"";"";"1989-03-10";"";"CE";"Fortaleza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146307";"NERI GELLER";"53";"56";"NERI GELLER";"";"M";"";"";"1968-11-07";"";"RS";"Selbach"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146308";"CHICO ABREU";"53";"53";"FRANCISCO GOMES DE ABREU";"";"M";"";"";"1957-05-23";"";"TO";"Peixe"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146613";"MARCELO ALMEIDA";"53";"54";"MARCELO BELTRÃO DE ALMEIDA";"";"M";"";"";"1966-10-06";"";"PR";"Curitiba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146788";"MARCELO ARO";"55";"56";"MARCELO GUILHERME DE ARO FERREIRA";"";"M";"";"";"1987-06-12";"";"MG";"Belo Horizonte"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146829";"FABIANO HORTA";"55";"55";"FABIANO TAQUES HORTA";"";"M";"";"";"1974-08-25";"";"RJ";"Niterói"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146949";"ROSINHA DA ADEFAL";"54";"55";"ROSEANE CAVALCANTE DE FREITAS ESTRELA";"";"F";"";"";"1973-04-22";"";"AL";"Maceió"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147653";"MATTEO CHIARELLI";"53";"53";"MATTEO ROTA CHIARELLI";"";"M";"";"";"1966-11-10";"";"RS";"Pelotas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147975";"DR. PAULO CÉSAR";"53";"54";"PAULO CÉSAR DA GUIA ALMEIDA";"";"M";"";"";"1960-06-18";"";"RJ";"Cabo Frio"
"https://dadosabertos.camara.leg.br/api/v2/deputados/148134";"PROFESSOR VICTÓRIO GALLI";"53";"55";"VICTORIO GALLI FILHO";"";"M";"";"";"1961-04-30";"";"SP";"Rosana"
"https://dadosabertos.camara.leg.br/api/v2/deputados/148295";"WALTER BRITO NETO";"53";"53";"WALTER CORREIA DE BRITO NETO";"";"M";"";"";"1982-09-01";"";"PB";"Campina Grande"
"https://dadosabertos.camara.leg.br/api/v2/deputados/149293";"SATURNINO MASSON";"53";"53";"SATURNINO MASSON";"";"M";"";"";"1944-11-29";"";"SP";"Tanabi"
"https://dadosabertos.camara.leg.br/api/v2/deputados/149327";"MAJOR FÁBIO";"53";"54";"FÁBIO RODRIGUES DE OLIVEIRA";"";"M";"";"";"1969-11-04";"";"PE";"Recife"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"MÁRCIO MARINHO";"53";"56";"MÁRCIO CARLOS MARINHO";"";"M";"https://www.facebook.com/deputadomarciomarinho/,  https://www.instagram.com/deputadomarciomarinho/,  https://www.youtube.com/channel/UCx3t_YQx8H-93UD5k9Mt1lQ,  https://twitter.com/dpmarciomarinho?lang=pt-br";"http://deputadomarciomarinho.com.br/site/";"1970-12-12";"";"RJ";"Cabo Frio"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150634";"RICARDO QUIRINO";"53";"54";"RICARDO QUIRINO DOS SANTOS";"";"M";"";"";"1964-09-22";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150635";"ALESSANDRO SABINO";"53";"53";"MÁRCIO ALESSANDRO FLEXA DE OLIVEIRA";"";"M";"";"";"1973-08-07";"";"PA";"Santarém"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150876";"EDUARDO MOURA";"53";"53";"EDUARDO ALVES DE MOURA";"";"M";"";"";"1951-08-23";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151208";"LAERCIO OLIVEIRA";"53";"56";"LAERCIO JOSÉ DE OLIVEIRA";"";"M";"";"";"1959-04-15";"";"PE";"Recife"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151214";"RONALDO LEITE";"53";"53";"RONALDO DE BRITO LEITE";"";"M";"";"";"1955-05-16";"";"AM";"Manaus"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151249";"JOSÉ EDMAR";"53";"53";"JOSÉ EDMAR DE CASTRO CORDEIRO";"";"M";"";"";"1951-10-29";"";"GO";"Formosa"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151965";"MAIA FILHO";"53";"55";"JOSÉ DE ANDRADE MAIA FILHO";"";"M";"";"";"1974-07-31";"";"PI";"Picos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152605";"GLAUBER BRAGA";"53";"56";"GLAUBER DE MEDEIROS BRAGA";"";"M";"";"";"1982-06-26";"";"RJ";"Nova Friburgo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152606";"CAPITÃO ASSUMÇÃO";"53";"53";"LUCÍNIO CASTELO DE ASSUMÇÃO";"";"M";"";"";"1963-04-12";"";"ES";"Vila Velha"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152607";"ZÉ VIEIRA";"53";"54";"JOSÉ VIEIRA LINS";"";"M";"";"";"1934-07-30";"";"PB";"Sousa"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152608";"FERNANDO NASCIMENTO";"53";"53";"FERNANDO ANTÔNIO DO NASCIMENTO";"";"M";"";"";"1953-06-10";"";"PE";"Glória do Goitá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152609";"ELIZEU AGUIAR";"53";"53";"ELIZEU MORAIS DE AGUIAR";"";"M";"";"";"1966-05-28";"";"PI";"Teresina"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152610";"ROBERTO ALVES";"53";"56";"BENEDITO ROBERTO ALVES FERREIRA";"";"M";"";"";"1960-05-27";"";"SP";"Taubaté"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152611";"ANTONIO CARLOS CHAMARIZ";"53";"53";"ANTONIO CARLOS RAMOS";"";"M";"";"";"1956-02-26";"";"AL";"Porto Real do Colégio"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152865";"RODRIGO BETHLEM";"53";"54";"RODRIGO BETHLEM FERNANDES";"";"M";"";"";"1971-02-15";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/153384";"EMILIA FERNANDES";"53";"53";"EMILIA THEREZINHA XAVIER FERNANDES";"";"F";"";"";"1949-07-18";"";"RS";"Dom Pedrito"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154178";"MILTON VIEIRA";"53";"56";"MILTON VIEIRA PINTO";"";"M";"https://www.facebook.com/miltonvieiraoficial/,  https://www.instagram.com/miltonvieiraoficial/,  https://www.youtube.com/user/depmiltonvieira/,  https://twitter.com/depmiltonvieira";"";"1962-09-16";"";"SP";"Iepê"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154417";"PAES DE LIRA";"53";"53";"JAIRO PAES DE LIRA";"";"M";"";"";"1953-03-30";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154734";"FERNANDO CHIARELLI";"53";"53";"FERNANDO CHIARELLI";"";"M";"";"";"1957-01-21";"";"SP";"Ribeirão Preto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154739";"JOSÉ C. STANGARLINI";"53";"53";"JOSE CARLOS STANGARLINI";"";"M";"";"";"1951-03-30";"";"";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/154919";"ELEUSES PAIVA";"53";"54";"ELEUSES VIEIRA DE PAIVA";"";"M";"";"";"1953-06-13";"";"SP";"Santos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154996";"WILSON PICLER";"53";"53";"WILSON PICLER";"";"M";"";"";"1964-01-09";"";"SP";"Guaíra"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154997";"EMILIANO JOSÉ";"53";"54";"EMILIANO JOSÉ DA SILVA FILHO";"";"M";"";"";"1946-02-05";"";"SP";"Jacareí"
"https://dadosabertos.camara.leg.br/api/v2/deputados/155920";"GERALDINHO";"53";"53";"ANTONIO GERALDO DE SOUZA HENRIQUES FILHO";"";"M";"";"";"1972-02-20";"";"RS";"Porto Alegre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"MARCEL VAN HATTEM";"56";"56";"MARCEL VAN HATTEM";"";"M";"";"";"1985-11-08";"";"RS";"São Leopoldo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156634";"BENE CAMACHO";"53";"53";"BENE ANDRÉ CAMACHO ARAÚJO";"";"M";"";"";"1958-04-05";"";"MA";"Imperatriz"
"https://dadosabertos.camara.leg.br/api/v2/deputados/157130";"TÚLIO GADÊLHA";"56";"56";"TÚLIO GADÊLHA SALES DE MELO";"";"M";"";"";"1987-11-12";"";"PE";"Recife"
"https://dadosabertos.camara.leg.br/api/v2/deputados/157225";"CHARLES COZZOLINO";"53";"53";"CHARLES COZZOLINO";"";"M";"";"";"1958-04-22";"";"";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/158328";"CHICO DALTRO";"53";"53";"FRANCISCO TARQUINIO DALTRO";"";"M";"";"";"1956-07-29";"";"MT";"Cuiabá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159058";"JUNIOR MARZOLA";"53";"53";"ANGELO CREMA MARZOLA JUNIOR";"";"M";"";"";"1966-02-07";"";"MG";"Uberaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"ASSIS CARVALHO";"54";"56";"FRANCISCO DE ASSIS CARVALHO GONÇALVES";"";"M";"";"";"1961-09-09";"";"PI";"Oeiras"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159238";"MARCUS PESTANA";"54";"56";"MARCUS VINÍCIUS CAETANO PESTANA DA SILVA";"";"M";"";"";"1960-06-13";"";"MG";"Juiz de Fora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159257";"VIEGAS";"53";"53";"JOÃO BATISTA FREIRE VIEGAS";"";"M";"";"";"1951-09-06";"";"PB";"Sapé"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159258";"VICENTE SELISTRE";"53";"54";"VICENTE PAULO DE OLIVEIRA SELISTRE";"";"M";"";"";"1964-04-17";"";"RS";"Osório"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159259";"R. SÁ FILHO";"53";"53";"RAIMUNDO DE SÁ URTIGA FILHO";"";"M";"";"";"1972-12-13";"";"PI";"Picos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159260";"FLAVIO ANTUNES";"53";"53";"FLAVIO LUIS MOREIRA ANTUNES";"";"M";"";"";"1973-10-04";"";"RJ";"Nova Iguaçu"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159261";"ANDRE MONTORO";"53";"53";"ANDRE FRANCO MONTORO FILHO";"";"M";"";"";"1944-02-25";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159262";"ANTONIO CARLOS";"53";"53";"ANTONIO CARLOS DE MORAIS";"";"M";"";"";"1961-02-06";"";"MG";"Belo Vale"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159263";"DANIEL FONTANA";"53";"53";"DANIEL PAULO FONTANA";"";"M";"";"";"1968-12-21";"";"TO";"Lajeado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159264";"ITAMAR ROCHA";"53";"53";"ITAMAR DE PAIVA ROCHA";"";"M";"";"";"1950-12-17";"";"PB";"Brejo do Cruz"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159265";"GISELA SEQUEIRA";"53";"53";"GISELA ROMARIZ SEQUEIRA";"";"F";"";"";"1960-01-24";"";"PA";"Belém"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160317";"JOÃO BATISTA";"53";"53";"JOÃO BATISTA DOS SANTOS";"";"M";"";"";"1965-06-23";"";"";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/160318";"CARLOS ALBERTO";"53";"53";"CARLOS ALBERTO PEREIRA";"";"M";"";"";"1954-09-07";"";"MG";"Santo Antônio do Amparo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160365";"CHICO NETO";"53";"53";"FRANCISCO FERREIRA FREITAS NETO";"";"M";"";"";"1956-05-08";"";"PA";"Capanema"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160396";"JOSÉ HUMBERTO";"53";"54";"JOSÉ HUMBERTO SOARES";"";"M";"http://www.facebook.com/deputadojosehumberto,  http://www.facebook.com/deputadojosehumberto";"";"1960-10-29";"";"MG";"Patos de Minas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160426";"ROGÉRIO ROSSO";"53";"55";"ROGÉRIO SCHUMANN ROSSO";"";"M";"";"";"1968-08-30";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160508";"AFONSO FLORENCE";"54";"56";"AFONSO BANDEIRA FLORENCE";"";"M";"";"";"1960-10-15";"";"BA";"Salvador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160509";"JORGINHO MELLO";"54";"55";"JORGINHO DOS SANTOS MELLO";"";"M";"";"";"1956-07-15";"";"SC";"Ibicaré"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160510";"LUIS TIBÉ";"54";"56";"LUIS HENRIQUE DE OLIVEIRA RESENDE";"";"M";"";"";"1971-07-23";"";"MG";"Belo Horizonte"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160511";"ALESSANDRO MOLON";"54";"56";"ALESSANDRO LUCCIOLA MOLON";"";"M";"http://www.twitter.com/alessandromolon,  http://www.facebook.com/deputadomolon";"";"1971-10-28";"";"MG";"Belo Horizonte"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"AUREO RIBEIRO";"54";"56";"AUREO LIDIO MOREIRA RIBEIRO";"";"M";"https://www.facebook.com/aureodeputado/,  https://www.instagram.com/aureo.ribeiro/";"www.deputadoaureo.com.br";"1979-02-17";"";"RJ";"Duque de Caxias"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160513";"LUCIANO MOREIRA";"54";"54";"LUCIANO FERNANDES MOREIRA";"";"M";"";"";"1952-07-29";"2011-06-16";"CE";"Uruoca"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160514";"DR. GRILO";"54";"54";"RODRIGO MOREIRA LADEIRA GRILO";"";"M";"";"";"1972-07-26";"";"MG";"Belo Horizonte"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160515";"RONALDO BENEDET";"54";"55";"RONALDO JOSÉ BENEDET";"";"M";"http://www.orkut.com.br/ronaldobenedet,  http://www.twitter.com/ronaldo_benedet";"";"1956-03-09";"";"SC";"Criciúma"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160516";"RAIMUNDÃO";"54";"54";"RAIMUNDO ANTONIO DE MACEDO";"";"M";"";"";"1942-11-30";"";"CE";"Aurora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160517";"PAULO FOLETTO";"54";"56";"PAULO ROBERTO FOLETTO";"";"M";"";"";"1956-04-30";"";"ES";"Colatina"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"WELITON PRADO";"54";"56";"WELITON FERNANDES PRADO";"";"M";"";"";"1975-08-24";"";"MG";"Uberlândia"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160519";"JÚLIO CAMPOS";"46";"54";"JÚLIO JOSÉ DE CAMPOS";"";"M";"";"";"1946-12-11";"";"MT";"Várzea Grande"
